OBJECTID,CECPlantID,PlantName,Retired Plant,Operator Company,County,Capacity_Latest,Units,PriEnergySource,StartDate,CEC_Jurisdictional,x,y
3171,H0381,Parker,0,United States Bureau of Reclamation,San Bernardino,120,"UNIT 1, UNIT 2, UNIT 3, UNIT 4",WAT,12/1/1942 0:00,0,-114.1402679,34.29532139
3179,H0533,Santa Felicia,0,United Water Conservation District,Ventura,1.42,"UNIT 1, UNIT 2",WAT,6/1/1987 0:00,0,-118.7524094,34.45956361
3180,H0188,Foothill Feeder,0,Metropolitan Water District,Los Angeles,9.04,"1, 2",WAT,4/1/1981 0:00,0,-118.6092373,34.51473259
3181,H0440,San Francisquito 2,0,Los Angeles Department of Water & Power (LADWP),Los Angeles,46,"Unit 1, Unit 2, Unit 3",WAT,7/6/1919 0:00,0,-118.5250454,34.53435648
3186,S0543,Pearblossom Solar,0,SunPower Capital Services,Los Angeles,9.5,M1340,SUN,12/29/2016 0:00,0,-117.9162711,34.51270259
3187,S0279,RE Victor Phelan Solar One,0,MN8 Energy,San Bernardino,17.5,1,SUN,12/6/2013 0:00,0,-117.4748416,34.51242507
3188,S0351,Snowline - Duncan Road (North),0,Not Available,San Bernardino,1.5,1,SUN,10/2/2014 0:00,0,-117.5622331,34.47317649
3189,S0352,Snowline - Duncan Road (South),0,Not Available,San Bernardino,1,1,SUN,10/2/2014 0:00,0,-117.563587,34.47457771
3190,S0353,Snowline - White Road (North),0,Not Available,San Bernardino,1.5,1,SUN,11/25/2014 0:00,0,-117.469708,34.41749361
3191,S0354,Snowline - White Road (South),0,Not Available,San Bernardino,1.5,1,SUN,10/2/2014 0:00,0,-117.4696444,34.41475043
3192,S0355,Snowline - White Road (Central),0,Not Available,San Bernardino,1.5,1,SUN,11/25/2014 0:00,0,-117.4695251,34.41264592
3193,S0417,Victor Dry Farm Ranch A,0,S-Power (Sustainable Power Group),San Bernardino,5,VDFRA,SUN,6/8/2015 0:00,0,-117.4698902,34.49793357
3194,S0418,Victor Dry Farm Ranch B,0,S-Power (Sustainable Power Group),San Bernardino,5,VDFRB,SUN,6/8/2015 0:00,0,-117.4723279,34.49785996
3195,S0419,Victor Mesa Linda D2,0,S-Power (Sustainable Power Group),San Bernardino,1.5,VMLD2,SUN,11/1/2014 0:00,0,-117.3869848,34.50943489
3196,S0420,Victor Mesa Linda E2,0,S-Power (Sustainable Power Group),San Bernardino,1.5,VMLE2,SUN,11/1/2014 0:00,0,-117.3875367,34.50879057
3197,S9274,Victor Mesa Linda B2,0,S-Power (Sustainable Power Group),San Bernardino,1.5,Unit 1,SUN,12/31/2013 0:00,0,-117.3878435,34.51343476
3198,S9285,Victor Mesa Linda C2,0,S-Power (Sustainable Power Group),San Bernardino,1.5,Unit 1,SUN,11/10/2014 0:00,0,-117.3868263,34.51184291
3199,S0168,SunEdison Hesperia Solar PV,0,Not Available,San Bernardino,1.5,1,SUN,8/4/2014 0:00,0,-117.3769562,34.43449143
3200,S0360,SolFocus - Victor Valley Community College,0,Not Available,San Bernardino,1.25,1,SUN,6/30/2010 0:00,0,-117.2573581,34.48012025
3201,S9281,Powhatan Solar Power Generation Station 1,0,S-Power (Sustainable Power Group),San Bernardino,1.5,Unit 1,SUN,12/1/2013 0:00,0,-117.1441263,34.49664582
3202,S9283,Drew Energy  LLC,0,Not Available,San Bernardino,1,Unit 1,SUN,12/31/2014 0:00,0,-117.1539451,34.50950984
3203,S0328,Lone Valley Solar Park 1,0,EDP Renewables North America LLC,San Bernardino,10,1,SUN,10/1/2014 0:00,0,-116.8658519,34.3970296
3204,S0329,Lone Valley Solar Park 2,0,EDP Renewables North America LLC,San Bernardino,20,2,SUN,10/1/2014 0:00,0,-116.862488,34.40832802
3205,H0567,William E. Warne,0,California Department of Water Resources,Los Angeles,74.3,"1, 2",WAT,11/1/1982 0:00,0,-118.7881852,34.68518763
3206,H0039,Castaic Efficiency (Small Hydro),0,Los Angeles Department of Water & Power (LADWP),Los Angeles,9,Unit 1,WAT,10/1/1978 0:00,0,-118.6563351,34.58675828
3207,H0090,Castaic (Pumped Storage),0,Los Angeles Department of Water & Power (LADWP),Los Angeles,1331,"Unit #1, Unit #2, Unit #3, Unit #4, Unit #5, Unit #6, Unit #7",WAT,9/1/1973 0:00,0,-118.6565998,34.58743145
3208,H0441,San Francisquito 1,0,Los Angeles Department of Water & Power (LADWP),Los Angeles,69.38,"Unit #1A, Unit #3, Unit #4, Unit #5A",WAT,5/1/1983 0:00,0,-118.4546996,34.59016929
3209,S0239,TA High Desert Antelope Power Plant,0,Clearway Energy,Los Angeles,20,1,SUN,3/25/2013 0:00,0,-118.3047097,34.70888408
3210,S0261,Radiance Solar 4,0,QE - Foresight Group US,Los Angeles,1.5,1,SUN,7/1/2013 0:00,0,-118.2883159,34.66617632
3211,S0262,Radiance Solar 5,0,QE - Foresight Group US,Los Angeles,1.5,1,SUN,7/1/2013 0:00,0,-118.2870055,34.66464563
3212,S0271,Western Antelope Blue Sky Ranch A ,0,S-Power (Sustainable Power Group),Los Angeles,20,1,SUN,11/1/2014 0:00,0,-118.329969,34.68654685
3213,S0318,West Antelope Solar Park,0,Onward Energy,Los Angeles,20,1,SUN,11/10/2014 0:00,0,-118.3278133,34.69348207
3214,S0356,CA State Prison LA County (CSPL),0,Silicon Ranch Corporation,Los Angeles,2,1,SUN,12/19/2012 0:00,0,-118.2342473,34.69458031
3215,S0432,Sierra Solar Greenworks LLC,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,11/1/2015 0:00,0,-118.3338305,34.7030126
3216,S0548,Antelope Big Sky Ranch,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,8/19/2016 0:00,0,-118.2872375,34.69147199
3217,S0549,Central Antelope Dry Ranch C,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,5/6/2016 0:00,0,-118.2286519,34.70059669
3218,S0552,Antelope DSR 1 - Big Sky Solar 1,0,S-Power (Sustainable Power Group),Los Angeles,50,Unit 1,SUN,12/20/2016 0:00,0,-118.2855817,34.6560856
3219,S0553,Antelope DSR 2 - Big Sky Solar 2,0,S-Power (Sustainable Power Group),Los Angeles,5,Unit 1,SUN,12/20/2016 0:00,0,-118.313309,34.65965516
3220,S0556,Elevation Solar C,0,S-Power (Sustainable Power Group),Los Angeles,40,Unit 1,SUN,12/2/2016 0:00,0,-118.3033786,34.72691815
3221,S0558,Solverde 1,0,S-Power (Sustainable Power Group),Los Angeles,85,Unit 1,SUN,12/20/2016 0:00,0,-118.2936188,34.66129667
3222,S0559,Summer Solar,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,7/25/2016 0:00,0,-118.3127489,34.71568176
3223,S0560,North Lancaster Ranch,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,12/31/2016 0:00,0,-118.3126289,34.7270412
3224,S0568,Western Antelope Blue Sky Ranch B,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,12/2/2016 0:00,0,-118.3128433,34.68723553
3225,S0592,Lancaster B,0,Not Available,Los Angeles,3,Unit 1,SUN,4/22/2017 0:00,0,-118.3055939,34.71685522
3226,S0597,"Portal Ridge B, LLC",0,D. E. Shaw,Los Angeles,20,PRB,SUN,2/15/2017 0:00,0,-118.2815182,34.71750108
3227,S0598,"Portal Ridge C, LLC",0,D. E. Shaw,Los Angeles,11.4,PRC,SUN,4/21/2017 0:00,0,-118.3051949,34.71269916
3228,S0613,Bayshore Solar B,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,12/20/2017 0:00,0,-118.3140752,34.67829998
3229,S0614,Bayshore Solar C,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,12/20/2017 0:00,0,-118.314182,34.68133792
3230,S0615,Bayshore Solar A,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,12/20/2017 0:00,0,-118.2983378,34.66781262
3231,S0627,Rite Aid - Lancaster,0,Tesla Inc.,Los Angeles,1.1,9352376-CA,SUN,3/16/2015 0:00,0,-118.1815198,34.72443732
3232,S0645,Antelope Valley Lancaster Solar 1 (Avenue F),0,Tesla Inc.,Los Angeles,3.8,Unit 1,SUN,8/25/2017 0:00,0,-118.1877185,34.69160899
3233,S0669,Delsur Solar,0,Not Available,Los Angeles,10,Unit 1,SUN,3/16/2016 0:00,0,-118.3088949,34.72061434
3234,S0694,Antelope DSR 3,0,S-Power (Sustainable Power Group),Los Angeles,20,Unit 1,SUN,9/26/2019 0:00,0,-118.2998611,34.73354497
3235,S9210,Abby Power  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3236,S9211,Amy Solar  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3237,S9213,Ayden Power  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3238,S9215,Carly Solar  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3239,S9217,CSC Solar I  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3240,S9218,CSC Solar II  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3241,S9219,CSC Solar  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3242,S9220,D2 Solar 1  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3243,S9221,D2 Solar 2  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3244,S9223,DT Solar 1  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3245,S9224,DT Solar 2  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3246,S9225,DT Solar 3  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3247,S9226,Erika Solar  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.174951,34.5937356
3248,S9230,Kell Solar 1  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3249,S9231,Kell Solar 2  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3250,S9232,Lancaster Del Sur Ranch C2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2018184,34.70001557
3251,S9237,Lola Energy 1  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.1818721,34.72498744
3252,S9238,Lola Energy 2  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.1808924,34.72498745
3253,S9239,Niner Energy 1 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.1714544,34.58554438
3254,S9240,Niner Energy 2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.1714544,34.58554438
3255,S9241,Niner Energy 3 LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.1714544,34.58554438
3256,S9242,Rodeo Solar A2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2905947,34.71406318
3257,S9243,Rodeo Solar B2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2931553,34.71227312
3258,S9244,Rodeo Solar C2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/6/2014 0:00,0,-118.292039,34.71227969
3259,S9245,Rodeo Solar D2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/6/2014 0:00,0,-118.2905904,34.71231844
3260,S9246,Sandra Energy  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2741548,34.70888407
3261,S9247,Summer Solar A2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/26/2014 0:00,0,-118.2965371,34.731629
3262,S9248,Summer Solar B2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/26/2014 0:00,0,-118.2963633,34.7274259
3263,S9249,Summer Solar C2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/26/2014 0:00,0,-118.2920373,34.72445664
3264,S9250,Summer Solar D2 LLC,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,6/26/2014 0:00,0,-118.2925935,34.72532724
3265,S9251,Summer North Solar 6.5,0,S-Power (Sustainable Power Group),Los Angeles,6.5,Unit 1,SUN,12/19/2014 0:00,0,-118.3029262,34.72918544
3266,S9252,Summer Solar F2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2958908,34.72367673
3267,S9253,Summer Solar G2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2957482,34.72035569
3268,S9254,Summer Solar H2 LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.3005018,34.72363766
3269,S9259,Voyager Solar 1  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.1630572,34.64445524
3270,S9260,Voyager Solar 2  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.1611706,34.64444903
3271,S9261,Voyager Solar 3  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.1629764,34.64301894
3272,S9263,Western Antelope Dry Ranch,0,S-Power (Sustainable Power Group),Los Angeles,10,Unit 1,SUN,12/1/2016 0:00,0,-118.320747,34.68618608
3273,S9413,Lancaster Dry Farm Ranch B,0,S-Power (Sustainable Power Group),Los Angeles,5,Unit 1,SUN,12/18/2014 0:00,0,-118.29236,34.71739142
3274,W0466,CDCR-LAC,0,Not Available,Los Angeles,1.85,WPRS 1,WND,1/1/2018 0:00,0,-118.233694,34.6953673
3275,S0698,San Pablo Raceway,0,S-Power (Sustainable Power Group),Los Angeles,100,Unit 1,SUN,8/3/2019 0:00,0,-118.2891981,34.71814085
3276,S0716,Antelope Expansion 3A,0,S-Power (Sustainable Power Group),Los Angeles,15,Unit 1,SUN,6/22/2021 0:00,0,-118.3242397,34.72594257
3277,S0717,Antelope Expansion 3B,0,S-Power (Sustainable Power Group),Los Angeles,5,Unit 1,SUN,6/22/2021 0:00,0,-118.3243801,34.7259515
3278,S0226,L-8 Solar Project,0,L-8 Solar Project LLC,Los Angeles,1.5,1,SUN,5/17/2012 0:00,0,-117.9732265,34.65513891
3279,S0338,Oasis Solar,0,Clearway Energy,Los Angeles,20,1,SUN,1/19/2016 0:00,0,-118.0773372,34.64997086
3280,S0435,Morgan Lancaster I LLC,0,"Coronal Lost Hills, LLC",Los Angeles,1.5,Unit 1,SUN,12/19/2015 0:00,0,-118.0875226,34.66502124
3281,S0624,US-TOPCO: Division Site 3 45404,0,Tesla Inc.,Los Angeles,1,9351022-CA,SUN,6/24/2014 0:00,0,-118.1292577,34.70833933
3282,S0625,US-TOPCO: Division Site 3 45406,0,Tesla Inc.,Los Angeles,1,9351023-CA,SUN,6/24/2014 0:00,0,-118.1293833,34.70783679
3283,S0626,US-TOPCO: Kettering Site 1,0,Tesla Inc.,Los Angeles,1,9351024-CA,SUN,7/17/2014 0:00,0,-118.1249077,34.70149097
3284,S0628,US-TOPCO: Soccer Center,0,Tesla Inc.,Los Angeles,3.3,9353058-CA,SUN,8/10/2017 0:00,0,-118.0879389,34.66152084
3285,S0666,Green Beanworks B,0,S-Power (Sustainable Power Group),Los Angeles,3,Unit 1,SUN,12/28/2018 0:00,0,-117.9896128,34.68833006
3286,S0668,Green Beanworks D,0,S-Power (Sustainable Power Group),Los Angeles,3,Unit 1,SUN,8/24/2018 0:00,0,-118.0812998,34.65540069
3287,S0670,Lancaster Solar,0,Not Available,Los Angeles,5.5,Unit 1,SUN,4/11/2017 0:00,0,-118.1401645,34.66853319
3288,S0671,Oasis Solar,0,Not Available,Riverside,13.5,Unit 1,SUN,3/16/2016 0:00,0,-118.0774104,34.64784705
3290,S9212,Annie Power  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.0518948,34.65089606
3291,S9214,Becca Solar  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.060925,34.66920425
3292,S9216,Central Antelope Dry Ranch B2 LLC,0,Silicon Ranch Corporation,Los Angeles,3,Unit 1,SUN,12/31/2014 0:00,0,-118.1298304,34.70269155
3293,S9222,Dreamer Solar  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.0625074,34.69620907
3294,S9227,JRam Solar 1  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.0604676,34.64735081
3295,S9228,JRam Solar 2  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.0605153,34.64901467
3296,S9229,JRam Solar 3  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.0625619,34.64909373
3297,S9233,Lancaster Solar 1 LLC,0,Clenera - Renewable Energy,Los Angeles,1.5,Unit 1,SUN,12/12/2014 0:00,0,-118.0942866,34.71500411
3298,S9234,Lancaster Solar 2 LLC,0,Clenera - Renewable Energy,Los Angeles,1.5,Unit 1,SUN,12/12/2014 0:00,0,-118.1039324,34.68317462
3299,S9235,Leolani Solar 1  LLC,0,Not Available,Los Angeles,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.0724219,34.66444812
3300,S9255,Treen Solar 1  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.0510962,34.65462777
3301,S9256,Treen Solar 2  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-118.0511615,34.65642961
3302,S0589,Little Rock Pham Solar,0,Not Available,Los Angeles,3,Unit 1,SUN,3/22/2016 0:00,0,-117.9497742,34.59987464
3303,S0163,SEPV 1 (Gestamp - GASNA),0,X-Elio North America Inc.,Los Angeles,2,1,SUN,4/23/2012 0:00,0,-117.9365676,34.61349009
3304,S0415,SEPV Palmdale East LLC,0,S-Power (Sustainable Power Group),Los Angeles,10,PLMD,SUN,7/31/2015 0:00,0,-117.9410941,34.61198797
3305,S0557,SEPV 18 - Palmdale 18,0,S-Power (Sustainable Power Group),Los Angeles,1.5,Unit 1,SUN,1/4/2016 0:00,0,-117.9393216,34.61938694
3306,S0641,One Ten Partners,0,Not Available,Los Angeles,2,Unit 1,SUN,9/30/2017 0:00,0,-117.9393601,34.61783124
3307,S0667,Green Beanworks C,0,S-Power (Sustainable Power Group),Los Angeles,3,Unit 1,SUN,8/18/2018 0:00,0,-117.9318292,34.59714738
3308,S9236,Leolani Solar 2  LLC,0,Not Available,Los Angeles,1,Unit 1,SUN,12/31/2014 0:00,0,-117.9352662,34.5731444
3309,S9415,Lancaster Little Rock C Solar PV,0,S-Power (Sustainable Power Group),Los Angeles,5,Unit 1,SUN,12/15/2014 0:00,0,-117.9403047,34.60270575
3310,S0293,Watts,0,Not Available,San Bernardino,3,1,SUN,1/1/2014 0:00,0,-117.643485,34.60145838
3311,S0373,Bolthouse Farms - S&P,0,EDP Renewables North America LLC,Kern,1,1,SUN,10/30/2008 0:00,0,-117.6943996,34.56450904
3312,S0218,Adelanto Solar Power Project,0,Los Angeles Department of Water & Power (LADWP),San Bernardino,10,1,SUN,6/1/2012 0:00,0,-117.438139,34.54790427
3313,S9277,Industry Solar Power Generation Station 1,0,S-Power (Sustainable Power Group),San Bernardino,1.5,ISP1,SUN,12/1/2013 0:00,0,-117.4568644,34.55305841
3314,S9282,Toro Power 1  LLC,0,Not Available,San Bernardino,1.5,Unit 1,SUN,12/31/2014 0:00,0,-117.4908044,34.59116784
3315,S9284,Toro Power 2  LLC,0,Not Available,San Bernardino,1,Unit 1,SUN,12/31/2014 0:00,0,-117.4908044,34.59116784
3316,S0299,Expressway Solar A,0,S-Power (Sustainable Power Group),San Bernardino,2,A,SUN,4/30/2014 0:00,0,-117.3424296,34.58252325
3317,S0333,Alamo Solar LLC,0,Onward Energy,San Bernardino,20,1,SUN,4/17/2015 0:00,0,-117.3427161,34.69075029
3318,S0410,Adelanto Solar I,0,Adelanto Solar LLC,San Bernardino,20,SAS1,SUN,9/10/2015 0:00,0,-117.3697248,34.55534649
3319,S0411,Adelanto Solar II,0,Adelanto Solar LLC,San Bernardino,7,SAS2,SUN,7/15/2015 0:00,0,-117.3767592,34.55525839
3320,S0413,Expressway Solar B,0,S-Power (Sustainable Power Group),San Bernardino,2,EXSB,SUN,5/1/2014 0:00,0,-117.3418922,34.58334055
3321,S9276,Expressway Solar C2,0,S-Power (Sustainable Power Group),San Bernardino,1.5,EXSC2,SUN,11/1/2014 0:00,0,-117.3425438,34.58467488
3322,S9278,Navajo Solar Power Generation Station 1,0,S-Power (Sustainable Power Group),San Bernardino,1.5,Unit 1,SUN,12/1/2013 0:00,0,-117.1927852,34.55074091
3323,S9280,Otoe Solar Power Generation Station 1,0,S-Power (Sustainable Power Group),San Bernardino,1.5,Unit 1,SUN,12/1/2013 0:00,0,-117.1927179,34.54455407
3326,W0404,Cemex River Plant,0,Foundation Windpower,San Bernardino,3.24,WPRS 1,WND,12/1/2012 0:00,0,-117.3072561,34.56197545
3327,S0725,High Desert Solar,0,MN8 Energy,San Bernardino,100,Unit 1,SUN,12/17/2021 0:00,0,-117.374003,34.63030524
3328,W0403,Cemex BMQ,0,Foundation Windpower,San Bernardino,3,WPRS 1,WND,11/1/2012 0:00,0,-117.1129411,34.62334161
3329,S9293,Pristine Sun Fund 7 San Luis Obispo PGE LLC_(2052_Cossa),0,Not Available,San Luis Obispo,1.5,Unit 1,SUN,12/31/2013 0:00,0,-120.437253,34.91477875
3330,S0617,Cuyama Solar,0,D. E. Shaw,Santa Barbara,43.83,Unit 1,SUN,12/1/2017 0:00,0,-119.597689,34.90143581
3331,H0058,Alamo,0,California Department of Water Resources,Los Angeles,19.67,1,WAT,7/1/1986 0:00,0,-118.685834,34.81544125
3332,S0639,Gaskell West 1,0,RE Gaskwell West 1 LLC,Los Angeles,20,Unit 1,SUN,3/23/2018 0:00,0,-118.5419352,34.83627292
3333,S0237,Alpine Solar,0,NRG Solar Alpine LLC,Los Angeles,66,1,SUN,1/18/2013 0:00,0,-118.5088834,34.79617579
3334,S0241,Antelope Valley Solar Ranch 1,0,AV Solar Ranch 1 LLC,Los Angeles,250,1,SUN,4/1/2013 0:00,0,-118.4255505,34.78070979
3335,S0252,Solar Star I (MidAmerican),0,"BHE Renewables, LLC",Kern,177,SSI,SUN,10/1/2013 0:00,0,-118.4083201,34.82448797
3336,S0253,Solar Star II (MidAmerican),0,"BHE Renewables, LLC",Kern,235,SSII,SUN,10/1/2013 0:00,0,-118.3489447,34.85261867
3337,S0334,Catalina Two LLC,0,Onward Energy,Kern,18,1,SUN,5/20/2015 0:00,0,-118.3466951,34.83632837
3338,S0531,Garland Solar Facility,0,Southern Power Company,Kern,200,GARS1,SUN,9/26/2016 0:00,0,-118.5158352,34.83052188
3339,S0536,RE Astoria,0,Recurrent Energy LLC,Kern,100,Unit 1,SUN,6/29/2016 0:00,0,-118.4562668,34.84383202
3340,S0537,RE Astoria 2,0,Recurrent Energy LLC,Kern,75,Unit 1,SUN,8/26/2016 0:00,0,-118.4697413,34.83117992
3341,S0566,Kingbird Solar A,0,CD Arevon USA Inc.,Kern,20.73,Unit 1,SUN,4/30/2016 0:00,0,-118.4440768,34.82910017
3342,S0567,Kingbird Solar B,0,CD Arevon USA Inc.,Kern,20.73,Unit 1,SUN,4/30/2016 0:00,0,-118.4190803,34.82215131
3343,S0569,Rosamond West Solar 1 (Stanford Solar),0,MN8 Energy,Kern,54,M1317,SUN,12/22/2016 0:00,0,-118.3925327,34.84257249
3344,S0570,Rosamond West Solar 2 (TID Solar),0,MN8 Energy,Kern,54,M1318,SUN,12/22/2016 0:00,0,-118.4401017,34.82336876
3345,S0656,Willow Springs Solar,0,D. E. Shaw,Kern,108,Unit 1,SUN,12/21/2018 0:00,0,-118.3312436,34.83621936
3346,S9206,Rachel Energy  LLC,0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.358695,34.92519801
3347,W0367,"Pacific Wind Project, LLC",0,Terra-Gen Operating Company,Kern,143.5,WPRS 1,WND,5/1/1984 0:00,0,-118.4225099,34.90129506
3348,S0700,Rosamond Central,0,Clearway Energy,Kern,192,Unit 1,SUN,12/22/2020 0:00,0,-118.3938242,34.84706175
3349,S0287,RE Rosamond Two,0,MN8 Energy,Kern,20,1,SUN,12/23/2013 0:00,0,-118.2439815,34.90422845
3350,S0288,RE Rosamond One,0,MN8 Energy,Kern,20,Unit 1,SUN,12/1/2013 0:00,0,-118.2529897,34.90425539
3351,S0612,Lancaster WAD B,0,S-Power (Sustainable Power Group),Los Angeles,3,Unit 1,SUN,4/21/2017 0:00,0,-118.1912326,34.77871201
3352,S0663,Antelope Expansion 2,0,S-Power (Sustainable Power Group),Los Angeles,105,Unit 1,SUN,12/24/2018 0:00,0,-118.3128086,34.75407674
3353,S9202,Goodbar Solar 1  LLC,0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2518632,34.87156886
3354,S9203,Josh Energy  LLC,0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2330571,34.83436407
3355,S9205,MJ Power  LLC,0,Not Available,Kern,1.5,Unit 1,SUN,12/31/2014 0:00,0,-118.2518704,34.87167221
3356,S9275,Cami Solar  LLC,0,Not Available,San Bernardino,1.5,Unit 1,SUN,12/31/2014 0:00,0,-117.3393539,34.74101072
3357,S0545,LongBoat Solar,0,Deriva Energy,San Bernardino,20,PV1,SUN,12/1/2016 0:00,0,-117.1023782,34.90572427
3359,S0590,Sunray 2 (formerly SEGS I),0,Stellar Power Renewable LLC,San Bernardino,20,W466,SUN,5/31/2017 0:00,0,-116.831583,34.86364932
3360,S0591,Sunray 3 (formerly SEGS II),0,Stellar Power Renewable LLC,San Bernardino,13.8,W465,SUN,6/12/2017 0:00,0,-116.8278542,34.86650436
3363,S9279,Newberry Solar 1 LLC,0,Not Available,San Bernardino,1.5,Unit 1,SUN,7/11/2013 0:00,0,-116.6844232,34.85345835
3368,S0412,Maricopa West Solar PV,0,Onward Energy,Kern,20,1,SUN,12/30/2015 0:00,0,-119.3275049,35.11418774
3372,S0606,Algonquin Power SKIC 10 Solar LLC,0,Algonquin Power Sanger LLC,Kern,10,Unit 1,SUN,1/11/2017 0:00,0,-119.247475,35.12415843
3373,S0308,Adobe Solar,0,Southern Power Company,Kern,20,1,SUN,5/1/2014 0:00,0,-118.9520826,35.10587385
3374,S9036,Services  Inc. #345 Ikea Distribution,0,Not Available,Kern,1,1,SUN,1/1/2012 0:00,0,-118.9480231,34.97538226
3375,S9194,Fotowatio Renewable Ventures,0,Not Available,Kern,12,Unit 1,SUN,12/31/2013 0:00,0,-118.9569046,35.1058409
